3.132446097	2.946542029	2.922085733	2.923699071	2.92905814
2.999226163	2.847812143	2.85474458	2.872434057	2.890371758
2.910718899	2.87356464	2.889260029	2.898119445	2.90690106
3.017004409	2.955430977	2.952302716	2.950734908	2.950734908
2.979602892	2.934388643	2.943912525	2.946016681	2.94811642
3.025776395	2.941803932	2.937043277	2.93385687	2.931726944
2.983659692	2.940747965	2.939690883	2.939690883	2.943385793
2.980618636	2.965788397	2.967332799	2.967332799	2.969901514
3.008648499	2.971439581	2.963725477	2.959586827	2.959068289
3.074543454	3.015044585	2.997730276	2.988707659	2.987195943
3.038791763	3.008648499	2.994231147	2.98517676	2.984165637
3.042615859	3.011113376	2.996731774	2.988204007	2.988204007
3.07408124	3.039270576	3.02431973	3.014554028	3.014554028
3.032064203	3.040705639	3.036394255	3.032064203	3.033509638
3.063390922	3.061988069	3.059645599	3.05305734	3.05305734
3.060114532	3.065724645	3.057767664	3.05305734	3.05305734
3.045474365	3.056356895	3.047375507	3.042138646	3.042138646
2.993730271	3.021887231	3.01406323	3.00914196	3.011113376
3.00221124	3.010620886	2.999226163	2.993229143	2.995232149
2.998229154	3.006672214	2.990217093	2.986691529	2.994231147
3.035914063	3.024805521	3.004692015	2.996731774	3.003204288
3.058237479	3.036874217	3.014554028	3.008154794	3.01406323
3.075005454	3.04690056	3.019936962	3.010128154	3.01406323
3.059645599	3.043092845	3.022374205	3.020424886	3.026261479
3.064325065	3.052585085	3.033509638	3.031581926	3.036394255
3.061988069	3.044046134	3.020912572	3.017004409	3.02140002
3.07176696	3.053529372	3.030616675	3.025776395	3.029650492
3.103240481	3.085572978	3.04594999	3.025776395	3.024805521
3.090132949	3.068982735	3.043569603	3.036874217	3.038791763
3.101892469	3.075928816	3.04927304	3.039749159	3.040705639
3.063858103	3.05116698	3.032546247	3.026261479	3.028199464
3.073618812	3.052112607	3.027230941	3.021887231	3.02431973
3.099641737	3.070375817	3.047375507	3.044046134	3.044046134
3.100992784	3.073156171	3.044998515	3.03783345	3.03783345
3.135059339	3.098288862	3.065724645	3.05305734	3.050693832
3.172203417	3.121042465	3.080992118	3.06105174	3.052112607
3.156148995	3.129388658	3.086486637	3.065724645	3.056827373
3.140265424	3.099190982	3.06712227	3.053529372	3.044522438
3.168844891	3.11927646	3.080532875	3.062923523	3.054001182
3.113515309	3.075005454	3.044998515	3.03543364	3.029650492
3.091042453	3.063858103	3.038312721	3.029650492	3.023347441
3.045474365	3.019936962	3.007660844	3.004692015	3.00221124
3.020912572	3.00221124	2.991222118	2.989211057	2.989211057
2.965788397	2.968874819	2.968874819	2.972975286	2.97603964
2.96784707	2.963725477	2.964757469	2.969388298	2.971439581
2.942858784	2.955430977	2.965788397	2.969901514	2.973486665
2.950734908	2.959068289	2.968874819	2.97603964	2.98214032
2.927988621	2.930660277	2.935451343	2.940747965	2.944965157
2.916147794	2.934920134	2.947591898	2.958030406	2.964757469
2.916147794	2.938632682	2.943385793	2.950734908	2.957511061
2.953346557	2.958549482	2.95647156	2.956991445	2.96217549
2.958549482	2.971951745	2.969901514	2.971951745	2.97603964
2.959068289	2.968361077	2.961140829	2.960105096	2.966303463
2.897016301	2.924236272	2.925309809	2.927453433	2.931726944
2.916689066	2.940219564	2.945491057	2.944438979	2.950211758
2.925309809	2.944438979	2.949164638	2.945491057	2.948640666
2.927988621	2.951780386	2.953868069	2.949688335	2.952824773
2.956991445	2.962692419	2.955430977	2.94811642	2.950211758
2.955951404	2.962692419	2.956991445	2.951257783	2.953868069
2.967332799	2.975019232	2.968874819	2.963725477	2.968874819
3.007166651	3.002707887	2.991222118	2.982647034	2.983659692
2.988707659	2.988204007	2.978586115	2.969388298	2.966818263
3.008154794	3.014554028	3.003700443	2.994231147	2.990217093
3.016024977	3.014554028	3.002707887	2.994231147	2.991222118
3.034952987	3.02916705	3.014554028	3.004196352	2.999724295
3.042615859	3.042615859	3.02916705	3.0189604	3.016024977
3.001714345	3.0189604	3.012589391	3.006672214	3.007660844
3.091042453	3.084658483	3.068982735	3.056827373	3.05305734
3.096029995	3.086029912	3.066190737	3.05116698	3.04690056
3.105483138	3.089222617	3.065724645	3.044998515	3.038312721
3.104586678	3.095125017	3.07130346	3.050220459	3.042615859
3.11750733	3.101442728	3.074543454	3.054472769	3.048798994
3.072693315	3.064325065	3.042138646	3.024805521	3.019936962
3.063390922	3.055886196	3.036394255	3.0189604	3.01406323
3.066190737	3.054944133	3.036874217	3.0194488	3.013572192
3.080992118	3.058237479	3.038312721	3.0194488	3.012097628
3.093312602	3.072230245	3.045474365	3.025776395	3.018471761
3.06105174	3.04594999	3.023833704	3.006672214	2.999724295
3.040227513	3.029650492	3.011113376	2.995732274	2.988707659
3.066656612	3.04690056	3.028199464	3.011605623	3.003700443
3.051639905	3.036874217	3.017982882	3.003700443	2.99723115
3.074543454	3.053529372	3.033509638	3.018471761	3.011113376
3.089222617	3.063390922	3.041661205	3.024805521	3.017004409
3.099190982	3.074543454	3.05116698	3.03543364	3.028683374
3.085572978	3.066190737	3.041183536	3.026261479	3.0189604
3.075928816	3.058707073	3.040227513	3.028683374	3.023833704
3.08236858	3.064791809	3.044998515	3.033509638	3.028199464
3.095125017	3.07408124	3.050693832	3.036874217	3.031099417
3.084658483	3.076851325	3.055886196	3.043569603	3.037353948
3.045474365	3.035914063	3.02431973	3.0189604	3.013080912
3.0301337	3.023833704	3.016024977	3.011605623	3.006177531
3.0189604	3.022374205	3.016514813	3.012589391	3.006672214
3.008648499	3.010128154	3.008154794	3.006177531	3.000222179
3.006672214	3.005187432	3.002707887	2.999724295	2.994231147
2.970927155	2.976549454	2.978586115	2.980110893	2.97603964
2.935982269	2.952302716	2.955951404	2.958030406	2.955430977
2.941803932	2.960623096	2.963725477	2.963725477	2.96217549
2.987700102	2.996232149	2.996232149	2.993229143	2.991724252
2.977568303	2.988204007	2.989714201	2.987195943	2.985681938
2.958030406	2.97603964	2.980618636	2.979602892	2.978586115
2.911263117	2.944965157	2.955951404	2.955951404	2.955430977
2.922085733	2.949688335	2.961140829	2.960105096	2.961140829
2.977568303	2.991222118	2.996731774	2.994231147	2.995732274
2.995732274	3.00221124	3.007166651	3.003700443	3.004196352
2.998229154	3.000719815	3.004196352	3.000719815	3.00221124
2.971951745	2.977059008	2.981126121	2.977568303	2.978586115
3.0194488	3.022860941	3.022860941	3.022374205	3.022860941
3.0189604	3.026746327	3.027715319	3.025291076	3.025776395
3.02916705	3.03543364	3.033028058	3.028199464	3.027715319
3.00221124	3.016024977	3.013572192	3.00914196	3.010128154
2.99723115	3.007166651	3.004692015	3.002707887	3.00221124
3.009635179	3.023347441	3.0194488	3.016024977	3.015044585
3.010620886	3.027715319	3.025291076	3.022374205	3.02140002
3.018471761	3.03543364	3.033990986	3.029650492	3.028683374
2.987700102	3.026746327	3.031099417	3.02916705	3.02916705
3.004692015	3.028683374	3.028199464	3.026261479	3.025291076
3.015044585	3.031581926	3.02916705	3.025291076	3.023347441
3.012589391	3.030616675	3.028683374	3.024805521	3.022860941
2.96217549	2.999724295	3.001217204	2.999226163	2.99723115
2.990719732	3.010620886	3.010620886	3.008648499	3.006177531
3.007660844	3.023347441	3.022860941	3.02140002	3.0194488
2.978077338	3.003700443	3.006177531	3.005682604	3.004196352
2.922085733	2.968361077	2.981633349	2.988204007	2.990217093
2.913437031	2.968361077	2.981126121	2.986186861	2.989211057
2.944965157	2.98214032	2.994231147	2.999226163	3.001714345
2.906354462	2.951257783	2.970927155	2.981633349	2.987700102
2.897568025	2.943385793	2.967332799	2.979602892	2.98517676
2.838493497	2.915606229	2.939161922	2.952824773	2.958549482
2.913437031	2.942858784	2.955951404	2.961658293	2.962692419
2.882003508	2.925846146	2.944438979	2.953868069	2.958549482
2.863343086	2.917770732	2.939161922	2.950211758	2.954910279
2.885917408	2.941803932	2.960623096	2.970927155	2.975019232
2.909629575	2.946016681	2.962692419	2.970414466	2.973486665
2.906354462	2.942858784	2.959068289	2.965788397	2.967332799
2.837322537	2.898119445	2.926382195	2.939690883	2.946016681
2.83085763	2.897568025	2.931726944	2.949688335	2.955951404
2.897016301	2.923161581	2.950211758	2.964757469	2.970414466
2.888147063	2.922085733	2.943912525	2.95438931	2.960105096
2.911807039	2.940747965	2.955951404	2.964757469	2.971951745
2.92905814	2.952302716	2.964757469	2.972975286	2.979602892
2.893699548	2.928523524	2.951257783	2.964757469	2.97603964
2.864483987	2.899771882	2.922085733	2.939690883	2.951257783
2.840247371	2.881443127	2.907993359	2.930126516	2.944965157
2.813010637	2.860485124	2.889816048	2.912893995	2.932792474
2.819591576	2.872999508	2.901421594	2.925846146	2.947067102
2.811208293	2.85532012	2.884800713	2.909629575	2.92905814
2.736313666	2.79239135	2.828496354	2.85991255	2.880321422
2.687847494	2.759376828	2.805176912	2.844327819	2.876385516
2.675527009	2.76000994	2.812410216	2.849549763	2.882003508
2.664446564	2.747270914	2.801540544	2.839663088	2.872434057
2.646883766	2.730463796	2.785011242	2.823757009	2.853015971
2.685804592	2.758109401	2.80819715	2.843745917	2.866761892
2.697999865	2.754297452	2.796671393	2.829677689	2.85532012
2.69934576	2.742129515	2.778819272	2.810606789	2.833801406
2.719319793	2.745345986	2.780060737	2.809402695	2.83085763
2.76757618	2.778197961	2.810606789	2.839078464	2.859339649
2.721953106	2.758109401	2.795450391	2.827905163	2.847812143
2.643333886	2.710713319	2.763800216	2.803966258	2.827313622
2.656054906	2.708716646	2.760642651	2.801540544	2.828496354
2.685804592	2.736313666	2.781300663	2.818398258	2.841998174
2.646174797	2.693951277	2.741484977	2.780680892	2.808800104
2.696652156	2.716679528	2.748552144	2.781300663	2.807593831
2.721295428	2.733067964	2.760642651	2.788092909	2.812410216
2.661657162	2.697999865	2.736961545	2.769458829	2.79971739
2.756205243	2.771963527	2.794227897	2.816605608	2.837322537
2.756840365	2.76757618	2.789322921	2.810004924	2.829087196
2.802754137	2.77570885	2.787477335	2.803360381	2.820187701
2.827905163	2.806386102	2.811208293	2.823163008	2.834976495
2.826721731	2.811208293	2.817203515	2.826721731	2.836736542
2.868466923	2.826721731	2.826721731	2.830267834	2.836150204
2.867330559	2.827905163	2.827905163	2.831447079	2.836736542
2.885917408	2.853592506	2.851861903	2.856470206	2.863343086
2.907447359	2.869034621	2.866192902	2.870735783	2.879760097
2.876385516	2.836736542	2.836736542	2.846652051	2.858766418
2.941803932	2.870169051	2.863343086	2.869034621	2.87807423
2.997730276	2.913979772	2.895359299	2.893145685	2.895359299
2.958549482	2.905807566	2.892591515	2.895911938	2.900322089
2.976549454	2.910718899	2.894806355	2.893699548	2.895359299
3.017004409	2.935982269	2.922085733	2.922085733	2.925309809
2.968361077	2.923161581	2.910718899	2.913437031	2.91993056
2.955430977	2.923699071	2.914522218	2.922085733	2.930660277
3.002707887	2.946016681	2.926382195	2.925846146	2.92905814
2.960105096	2.924236272	2.910718899	2.911807039	2.916147794
2.87525812	2.879760097	2.87525812	2.879198457	2.884800713
2.838493497	2.85474458	2.859339649	2.866192902	2.874129452
2.859339649	2.867330559	2.872434057	2.87807423	2.885359216
2.869034621	2.881443127	2.887032857	2.892591515	2.898119445
2.840247371	2.871868286	2.882563575	2.889260029	2.895911938
2.847232265	2.869601996	2.879760097	2.887590115	2.894253105
2.86505395	2.882003508	2.887032857	2.891482252	2.897016301
2.894806355	2.904712875	2.90416508	2.905807566	2.908539062
2.87356464	2.882003508	2.885359216	2.889816048	2.894253105
2.846071499	2.85819286	2.864483987	2.871868286	2.880321422
2.866761892	2.865623588	2.869601996	2.87356464	2.881443127
2.927453433	2.895359299	2.888703701	2.890927159	2.897568025
2.922085733	2.894253105	2.892037037	2.897016301	2.90526037
2.866761892	2.863913699	2.866761892	2.875821977	2.886475288
2.880321422	2.879760097	2.882563575	2.888703701	2.899221373
2.893145685	2.888147063	2.889816048	2.894253105	2.901970894
2.829677689	2.840831312	2.854168709	2.864483987	2.875821977
2.827905163	2.844327819	2.85819286	2.868466923	2.878636502
2.832036181	2.848391686	2.86105737	2.871302195	2.882563575
2.870169051	2.871868286	2.877511642	2.88368277	2.890927159
2.858766418	2.863343086	2.870735783	2.875821977	2.882563575
2.85474458	2.853592506	2.860485124	2.866192902	2.871868286
2.907993359	2.889816048	2.887032857	2.886475288	2.889260029
2.911807039	2.885917408	2.87807423	2.87525812	2.874129452
2.911807039	2.890927159	2.88368277	2.88368277	2.887590115
2.915606229	2.879760097	2.867898902	2.863913699	2.865623588
2.907993359	2.887590115	2.877511642	2.876948738	2.879760097
